line,recipe id,hits,title,story,ingredients,steps
1,349467,0,"[70645, 69343]",,"[71929, 69896, 69343, 72783, 69652, 70645, 73872, 71266, 72658, 70866, 72423, 69207, 90198, 93779, 90197, 90198, 75143]","[75589, 69343, 75590, 75589, 69343, 75590, 69652, 73872, 69343, 69652, 73872, 70110, 75396, 69316, 69816, 69229, 69399]"
1,349470,0,[76595],[],"[69334, 71309, 69371, 69241]","[69334, 69334, 69880, 71309, 70577, 75967, 69241, 70056, 71723]"
1,349526,0,"[69428, 69396, 72589]","[69865, 75396, 72970, 69228]","[72970, 71598, 69343, 75417, 69386, 74853, 69482, 90198, 73827, 90198, 75143, 71626, 90197, 69827]","[69228, 69715, 69225, 71598, 69534, 73827, 75143, 71626, 90197, 73872, 69827, 73872, 69609, 76603, 73381, 69343, 72847, 73872, 73583, 69396, 69225, 69343, 73381, 69343, 73872, 76603, 73872, 70264, 69609, 73657, 75417, 73872, 69226]"
1,349546,0,"[69722, 69334, 69396]",,"[73665, 69396, 71309, 69765, 72503, 70429, 75143, 69334, 71684, 69386, 75143, 72000, 75143, 90198, 73827, 69495, 69333, 69334, 93777, 69737]","[70116, 71309, 73655, 69396, 73872, 73665, 69225, 69396, 73872, 70116, 69334, 69584, 73655, 69386, 75143, 73872, 72000, 75130, 69225, 73872, 69495, 73872, 71817, 69396, 73872, 71817, 69225, 69334, 73872, 69396, 69609, 93777, 73872, 72590, 70168]"
1,349565,0,"[69671, 72210, 73872, 72301]","[69671, 70570, 70578]","[72210, 74228, 72301, 71640, 71640, 69241, 70116, 71669, 69765, 73872, 69756, 72050, 70570, 70570, 69619, 69275, 71309, 72301, 71640, 69241, 70116, 71640, 69619, 69765, 73872, 69756]","[74228, 70577, 73872, 74640, 73999, 74228, 72301, 70116, 73872, 71669, 69534, 73086, 70570, 69534, 73086, 73872, 72210, 73381, 75348, 72301, 72210, 73872, 72050, 73872, 73872, 73381, 73381]"
1,349568,0,"[71428, 69396]",[],"[71428, 71723, 74303, 71669, 72667, 93779, 90197, 75143, 69396, 72655, 69482, 93777, 72184, 74302, 74122, 71266, 71039]","[69396, 69241, 73872, 74302, 69207, 69715, 73872, 71817, 73872, 69265, 69541, 71428, 69541, 88510, 69247, 69207, 69715, 73872, 73872, 69241, 73872, 69207, 69396, 73872, 74302, 73872, 71470, 69207, 73872, 71470, 69207, 74122, 71266, 73872, 71039, 73872, 69334, 73872]"
1,349579,0,"[69609, 69428, 70733]",[],"[70733, 86478, 69609, 75417, 88229]","[69609, 71429, 75417, 75950, 86088, 88510, 73872, 69534, 69765, 73872, 75143, 75417, 69396, 73872, 69226, 73872, 69207, 71461, 71024, 69226, 69396, 69225, 73872, 69226, 69396, 69948, 72008, 73872, 72008, 86088, 88510]"
1,349610,0,[75188],"[69228, 69396, 73872, 70940]","[75928, 71598, 69652, 70866, 69386, 71640, 69267, 69552, 71434, 71640, 73484, 69765, 75143, 69265, 73770, 69386, 71370]","[69609, 69396, 69652, 69552, 69265, 69765, 90197, 73872, 73484, 69386, 71434, 73770, 71370, 73872, 69386, 73872]"
1,349646,0,[69450],,"[69330, 69311, 69604, 69386, 69609, 69976, 71640, 69827, 69333, 69334, 90204, 69330, 69330]","[69976, 69450, 69311, 69232, 73872, 70670, 75396, 70670, 69232, 69534, 69311, 69976, 70115, 73872, 69765, 73872, 90197, 73583, 69311, 69311, 69232, 69386, 69827, 73872, 71309, 69232, 71817, 73872, 69232, 73872, 69606, 75764, 69232, 69604, 69334, 69232, 69604, 70115, 73872, 69606, 74060, 75396, 73872, 70115, 71626, 90197, 69450, 88229, 69225, 69450, 88229, 69330, 70818, 73872, 71850, 73872, 75396, 69371, 69450, 69225, 69248, 71309, 71803, 69225, 73872, 69450, 69248, 75396, 71803, 69450, 73872, 69450, 72589, 73872]"
1,349658,0,"[86093, 69207]","[75240, 73872, 70578, 69207]","[86093, 69207, 71309, 74303]","[71309, 69207, 73872, 74303, 72232, 69228, 73872, 75741, 72232, 73872, 69207, 69228, 69207, 69225, 73872, 69265, 69207, 69438, 70073]"
1,349713,0,"[69343, 69316, 72999, 69342, 69260]",,"[69609, 73381, 69229, 88229, 70405, 69654, 69343, 70570, 73289, 72999, 69343, 69384, 69412, 69396, 69343, 71268, 69343, 73872, 69439, 69330, 69343, 71461, 69343, 73872, 69575, 69614, 69343, 72423, 69207, 69343, 73872, 69386, 70330, 69343, 73872, 76097, 69343, 71467, 73872, 71413, 69396, 69343, 73872, 86088, 90197, 70302, 73872, 69343, 70543, 69343, 71933, 73872, 70801, 69343, 70522, 70940, 74928, 69343, 74924, 75130, 69343, 69235, 69575, 69649, 69343, 69218, 75396, 69251, 75936, 74228, 74123, 73025, 73191, 74228, 74123, 69842, 70904, 74228, 74123, 69318, 70387, 73872, 72938, 69343, 74090, 73872, 70205, 69343]","[69654, 73381, 69229, 70073, 75396, 71836, 88229, 73381, 70073, 69343, 72423, 69207, 69343, 73381, 69229, 70073, 69225, 75130, 73872, 75130, 70073, 73872, 74924, 75130, 73872, 70073, 69391, 69315, 69835, 70700, 69396, 73872, 86088, 90197, 91059, 70330, 73872, 76097, 69844, 69665, 73872, 69253, 69218, 69318, 69745, 74228, 74123, 72783, 69251]"
1,349726,0,"[91300, 76591]",,"[73907, 90198, 73827, 90198, 73919, 70866, 72147, 72145, 70465, 93777]","[89949, 73872, 73872]"
1,349737,0,"[76194, 69893, 73872, 69482, 71764]",,"[70940, 69893, 69482, 73872, 69386, 69447, 69343, 69343, 69207, 69446, 69207]","[74325, 69225, 69447, 73872, 69343, 69232, 73872, 69482, 69343, 69232, 69343, 69207, 73872, 69446, 69207, 69447, 73872, 73872, 70073, 69715, 73872, 69609, 73872, 69446, 69207]"
1,349762,0,"[70578, 76194, 70677]","[69680, 76194, 70677, 69835, 69893]","[69371, 69893, 69896, 69343, 69207, 69482, 73625]","[69371, 69893, 69715, 69893, 75017, 69893, 73381, 73625, 69893, 69896, 69343, 69893, 75396, 69482, 73872, 69482, 70677, 73872, 69482, 73872, 74924]"
1,349818,0,"[70557, 73872, 86092]",,"[70557, 69348, 86092, 71309, 69386, 71640, 73446, 73665]","[75764, 69348, 69633, 71309, 73872, 73665, 69386, 73872, 71803, 73381, 69348, 73872, 69606, 69348, 69225, 73446]"
1,349921,0,[69737],"[73827, 70751, 71555, 69737, 70578, 69633, 75396, 88510, 88510, 75396, 70040, 73872]","[69737, 71665, 71662, 70810, 69737, 69575, 71834, 71640, 69827, 69232, 75130, 72156, 90198, 69727, 76594, 69241, 69575, 69827, 73918, 93777, 72564, 69633, 69534, 73440, 70751, 69386, 73827, 71555, 69765, 72423, 69207, 75143, 75801, 69476, 90197, 69476, 73319, 69476, 86088, 73346, 75143, 93779, 90197, 69575, 70963, 70094, 86088, 69575, 69277, 71309, 69265, 73440, 69265, 69737, 70577, 69896, 69343, 71834, 73918, 72174, 75801, 70229, 69737, 70577, 70073, 69896, 72288, 72393, 69229, 69229, 69737, 74670, 73440, 69986]","[75741, 69248, 73872, 71817, 91308, 69737, 88229, 88877, 75801, 69737, 69737, 75396, 74444, 71470, 69737, 69232, 69633, 73872, 69248, 69232, 75130, 69232, 73872, 69737, 75130, 73872, 69232, 71803, 69737, 76046, 72783, 71817, 76046, 73440, 91308, 74670, 69737, 73440, 73440]"
