line,recipe id,hits,title,story,ingredients,steps
1,351890,0,"[70470, 88229]","[70864, 69745]","[70352, 70470, 76166, 73317, 71309, 72008, 70470]","[70470, 72008, 70470, 71309, 70470, 69265, 69715, 69225, 69265, 69225, 71803, 69225, 71969, 73872, 70182, 70183, 70183, 70470, 70352, 70470, 73872, 73317, 69371]"
1,352453,0,"[69720, 70057]",,"[70186, 69265, 71478]","[91308, 73872, 69225, 73872, 73317, 69269, 71415, 73872]"
1,352736,0,"[70570, 69566, 71590]","[70570, 88229, 74910, 69288, 88229, 73872, 75396]","[93705, 70405, 74090, 69265, 70020, 69566]","[69228, 69654, 73872, 69265, 73872, 70020, 73872, 69566, 69288, 73872, 70179, 73657, 69288, 69228, 75755]"
1,353417,0,"[70387, 70570, 74392, 69229]","[69226, 73872, 70387]","[70387, 74090, 90204, 69510, 86081, 74578, 86098, 90198, 70429, 70061]","[69856, 69510, 74640, 69471, 70458, 74640]"
1,353521,0,"[69566, 70458]","[69566, 70458, 91308, 73872, 74577, 69267, 72571, 89994, 88229, 73872, 70570, 70458, 73872, 70073, 73872]","[73712, 75168, 70020, 69566, 74670, 70061, 69765, 69265, 71684, 86098, 75831, 69909]","[71415, 73872, 73440, 69703, 73437, 69462, 73872, 70577, 70020, 69566, 73440, 71478, 73440, 73440, 69765, 75396, 69333, 70020, 73437, 69462, 69265, 69584, 73440, 86098, 73440, 75831, 70020, 73872, 70458, 69226, 71965, 69226, 73872, 73872, 91308, 75396, 88229, 72571, 73267, 76192, 70570]"
1,353775,0,"[90228, 69654, 75442]","[69288, 88229, 69323, 73872, 73872, 88229, 69288, 73872, 69765, 73872, 73872, 74060, 73872, 70578, 73872, 88229, 69288, 73872, 75396]","[71684, 74303, 76166, 86098, 74670, 69260, 74302, 70020, 89497]","[69228, 73657, 72622, 73872, 69329, 69584, 73872, 69265, 73872, 70864, 73267, 74670, 69260, 73872, 74302, 69328, 70020, 73872, 89497, 73872, 69328, 69288, 72783, 69288, 69228, 69226, 75017, 73872, 75755, 69288, 69329, 75396, 69288, 73872, 69288, 73921, 69226, 75396, 69288, 69288, 69226, 73872, 75755, 72622, 73872, 69226]"
1,354468,0,"[69862, 69288]","[88229, 69862, 69288, 69862, 73872, 73317, 69745, 71751, 69371, 73872]","[73679, 69862, 75396, 74090, 69274, 69654, 69566, 86098, 71312, 75286, 89497]","[73679, 73999, 70073, 69862, 73872, 89497, 73872, 75741, 71312, 72783, 73872, 69267, 72783, 75286, 73679, 89497, 74073, 89497, 73872]"
1,354519,0,"[70387, 70266, 69380]",,"[70387, 70266, 70387, 70429]","[73872, 70387, 70429, 70266, 70387, 70429, 73872, 70266]"
1,354883,0,"[73025, 70865, 69288]",,"[69654, 70405, 76166, 86098, 70186, 87882, 70020, 70061, 74274, 70020, 71640, 73025]","[69226, 73872, 69288, 72622, 70865, 69654, 73872, 69265, 73872, 74577, 70186, 73872, 73267, 70061, 73872, 74274, 70020, 70020, 69654, 75741, 74392, 71415, 73025, 72783, 69288, 73872, 73657, 69228, 75755]"
1,354896,0,"[69286, 69842, 69831]",,"[71309, 69251, 76166, 69286, 93777, 69831, 69842, 73872, 69609, 70470, 71214]","[70578, 74073, 69265, 71309, 69286, 69842, 69831, 73872, 72008, 69856, 73999, 73872, 70578, 74073, 73872, 69328, 69745, 73872, 69371, 73591, 73743, 69502, 69842, 75818, 88229]"
