line,recipe id,hits,title,story,ingredients,steps
1,143466,0,[69562],"[69562, 69251, 70578, 70205, 69562, 75396, 70198, 70036, 71803, 69562, 69265, 88229]","[69562, 69265, 71969, 70036]","[69609, 69562, 70198, 69929, 73872, 71817, 69562, 69562, 69248, 88877, 69265, 71969, 73872, 70036, 71309, 69562, 73872, 71817, 69225, 69562, 75396, 70198, 73872, 70036]"
1,143493,0,"[70578, 69880, 75328, 73652, 73907]","[73907, 88384, 75847, 91308, 69880, 70577, 69880, 70577, 88229]","[69213, 70589, 71415, 69260, 75328, 73907]","[69260, 70577, 71415, 73872, 69987, 73872, 72783, 75328, 73872, 90228, 73907, 73872, 75764, 75764, 75396, 73872, 70577, 69880, 73872, 69673, 69410, 75621, 69948, 69948, 69410, 70577, 73872, 69410]"
1,143499,0,"[70578, 73872, 72081, 69288]","[73872, 72081, 69288, 69228, 69288, 69228, 69680, 91308, 75396, 69609, 69288, 69260, 88229]","[72798, 76154, 69654, 69265, 69566, 69566, 69534, 69288, 75328, 75328, 69534, 69288]","[69226, 70865, 76154, 69652, 69265, 76154, 73872, 72798, 69566, 69534, 69288, 69566, 69566, 73872, 76591, 73872, 70110, 69609, 70158, 73872, 69228, 91308, 69288, 69228, 75240, 69534, 75328, 73872, 71039, 87882, 73872, 69566, 69534, 69288]"
1,143506,0,"[75328, 71415, 69219, 71374]","[69219, 71374, 71374, 75328, 88229]","[75328, 69265, 71415, 71374, 71309]","[73872, 71374, 71309, 69225, 71415, 74640, 75328, 73872, 69265, 71374, 73872, 73872, 91308, 70110]"
1,143516,0,"[69244, 69266, 90186]","[71631, 70976, 90186, 71459, 76591, 71309, 74640, 73872, 88229]","[69213, 71906, 69495, 69265, 69267, 73690, 93779, 72331]","[73690, 69265, 69495, 73872, 75017, 93779, 72331, 70020, 73872, 75017, 71309, 73872, 76591, 69243, 72199, 73872, 69243, 76591, 69243, 91308, 70073, 69243, 69243, 75967, 73872, 71309, 75966, 75967, 73872, 75966, 69225, 69948, 93779, 76188, 90186, 73197, 93779, 72331, 71309, 73872, 71965]"
1,143528,0,"[70352, 73872, 74798, 69288]","[69288, 69265, 73872, 69654, 69288, 72645, 70865, 87882, 76192, 90198, 71186, 73872, 86088, 73907, 73872, 70352, 73999, 88229, 70673]","[70352, 74798, 73872, 74123, 72156, 69265, 74123, 75396, 70865, 71415, 72798, 71227]","[74798, 69265, 73872, 72798, 70865, 73872, 69654, 73872, 74478, 70577, 70352, 73872, 69265, 70353, 70353, 73872, 70353, 73872, 73086, 73872, 69865, 70405, 69228, 91308, 69226, 73872, 69228, 69680, 69228, 73872, 70218, 69228, 74060, 73872, 72081]"
1,143533,0,"[72819, 71660]","[71660, 72819, 69260, 73317, 69260, 73872, 72783, 73872, 69328, 88229]","[72819, 71227, 69265, 69265, 69260, 71177, 74798, 72798, 70061, 70429]","[69654, 73872, 69260, 70198, 73872, 70859, 72819, 70859, 73872, 73872, 69609, 74640, 72819, 70577, 73872, 74308, 69265, 73872, 70577, 69654, 70864, 69265, 73872, 69260, 69654, 72819, 73872, 71177, 75017, 75017, 73872, 69228, 69226, 69610, 71309, 73872, 69410, 69609, 69228, 71965, 73872, 73872]"
1,143538,0,"[74060, 73872, 69722, 71660]","[69654, 75396, 70865, 70578, 69722, 73872, 75741, 69566, 71660, 69654, 73872, 69680, 88229]","[69654, 70865, 69265, 69260, 70020, 69566, 71640, 69566]","[70988, 69654, 73872, 69265, 69260, 73872, 70865, 88229, 69260, 70577, 70020, 73872, 69566, 73872, 71640, 69566, 73872, 69228, 69226]"
1,143544,0,"[70257, 88877, 69260, 73872, 69342]","[88229, 70257, 88877, 69260, 73872, 69342, 73872, 69226, 73872, 73337, 75621, 69948, 88877, 69274, 73872, 89497, 70578, 73872, 88229]","[87882, 70020, 69265, 69566, 70061, 69842, 71684, 73712, 71415, 71309, 69274, 73907, 89497]","[70179, 73337, 69584, 88229, 73872, 70020, 88229, 69226, 70020, 70061, 70577, 69328, 73719, 71309, 70577, 70577, 73872, 75017, 89497, 73872, 69274, 73337, 69228, 69226, 73872]"
1,143548,0,"[72210, 70205]","[69534, 72210, 75396, 71177, 73267, 69584, 88229]","[72210, 71130, 69650, 71177, 73191, 70205]","[70198, 72210, 73872, 69609, 69495, 71309, 73872, 69495, 71309, 69715, 73872, 71803, 69225, 73872, 71309, 69495, 71130, 69650, 73440, 69650, 73872, 71177, 69495, 73872, 69226, 76603, 75741, 70405, 73191, 70205, 72210, 76591, 69609, 69609, 70073, 73872, 73212, 70940, 69650, 73872, 72309, 69219, 69228, 73872, 72309, 76591, 73872, 73515]"
